name,id,premium,alternate_url,created_at,department.name,employer.name,area.name,professional_roles.name,employment.name,experience.name,salary,salary.from,salary.to,salary.currency,salary.gross,schedule.name,snippet.requirement,snippet.responsibility,working_time_modes.name,working_time_intervals.name,type.name,description.vacancy
Junior Data scientist,87453295,False,https://hh.ru/vacancy/87453295,2023-10-27T10:49:35+0300,Газпромбанк,Газпромбанк,Москва,Другое,Полная занятость,От 1 года до 3 лет,,,,,,Полный день,Знание финансовой математики и понимание ее экономического смысла. Программирование на C# или Java. Умение работать с рыночными данными и их...,"Разработка, калибровка и поддержка моделей оценки справедливой стоимости для производных финансовых инструментов, метрик CVA, DVA, FVA, KVA, различных метрик оценки...",,,Открытая,"Обязанности:  разработка, калибровка и поддержка моделей оценки справедливой стоимости для производных финансовых инструментов, метрик CVA, DVA, FVA, KVA, различных метрик оценки риска для финансовых инструментов и портфелей Банка; анализ различных источников данных Банка для использования в построении моделей и мониторинга их качества; работа с данными, анализ данных в различных системах Банка; разработка, поддержка, контроль и сопровождение экономико-математических моделей, в том числе с использованием новых источников данных (в т. ч. неструктурированных), продвинутых аналитических инструментов машинного обучения; разработка и поддержка промышленного кода применения моделей в средах C#, Python, Wolfram Mathematica, Microsoft Excel VBA; взаимодействие со структурными подразделениями Банка для решения задач Управления. участие в работе комиссий, рабочих групп по направлениям деятельности Управления в соответствии с решениями непосредственного начальника или вышестоящего руководства.  Требования:  знание финансовой математики и понимание ее экономического смысла; программирование на C# или Java; умение работать с рыночными данными и их источниками; понимание, как котируются различные продукты, конвенций; опыт промышленной разработки, знание современных DevOps средств как плюс. "
Junior Data Scientist (LLM),88415587,False,https://hh.ru/vacancy/88415587,2023-10-19T17:32:16+0300,Сбер для экспертов,СБЕР,Москва,Аналитик,Полная занятость,От 1 года до 3 лет,,,,,,Полный день,Опыт в части обработки и моделирования данных - не менее 2 лет. Понимание и опыт практического применения алгоритмов машинного обучения: нейронные...,"Ищем Junior <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext> в команду SberCampaigning. Цель команды - формирование персональных предложений, исходя из профиля и выявленных на истории предпочтений...",,,Открытая,"Ищем Junior Data Scientist в команду SberCampaigning. Цель команды - формирование персональных предложений, исходя из профиля и выявленных на истории предпочтений Клиента по предложению продуктов банка и Экосистемы СберБанка. Команда работает на бизнес цели и включает все компетенции для е2е вывода продукта. Обязанности  Участие в разработке проекта по обработке естественного языка. Поиск данных, обработка данных, кластеризация, создание эмбеддингов, интеграция в текущие процессы Разработка и внедрение моделей для решения задач классического ML, рекомендательных систем и временных рядов Создание и продвижение культуры работы с данными и кодом Разработка и внедрение моделей (NLP\Классический ML) в промышленные системы Проверка и генерация гипотез для решения технических и бизнесовых задач  Требования  Опыт в части обработки и моделирования данных - не менее 2 лет; Понимание и опыт практического применения алгоритмов машинного обучения: нейронные сети, композиционные алгоритмы (случайный лес, градиентный бустинг и т.д.), NLP (BERT, TF-IDF) Опыт работы с базами данных Hadoop\Spark Опыт командной разработки (GIT) Наличие реализованной разработки модели и скоринга по правилам ООП Знание SQL Понимание принципов работы LLM  Условия  БК Президент Плаза, Кутузовский 32к1, метро/МЦК Кутузовская, опенспейс Профессиональное обучение, семинары, тренинги, конференции ДМС, фитнес в офисе, программы лояльности для сотрудников "
Data Scientist,88595564,False,https://hh.ru/vacancy/88595564,2023-10-24T16:00:01+0300,Сбер для экспертов,СБЕР,Калининград,Аналитик,Полная занятость,От 1 года до 3 лет,,,,,,Полный день,"Опыт создания ML моделей на Python от 1 года. Знание ML-методов, git, базовых ООП концепций. Умение подготавливать данные в...","Разработка ML-модели для клиентов корпоративного блока. Проведение аналитических исследований, тестирование бизнес-гипотез на больших данных. Тестирование применимости SOTA наработок...",,,Открытая,"Мы, команда Корпоративного Блока, ищем data scieintist для участия в проектах по работе с текущей базой и привлечению новых клиентов. Большая часть наших задач связана с разработкой моделей машинного обучения и анализом данных по всем направлениям Data Science. Обязанности  Разработка ML-модели для клиентов корпоративного блока Проведение аналитических исследований, тестирование бизнес-гипотез на больших данных Тестирование применимости SOTA наработок в существующих процессах  Требования  Опыт создания ML моделей на Python от 1 года Знание ML-методов, git, базовых ООП концепций Умение подготавливать данные в Hadoop / Hive / SQL  Будет плюсом если вы:  Имеете опыт работы со Spark Знакомы с основными архитектурами нейронных сетей  Условия  Развитая IT архитектура. Мощный GPU кластер, возможность расчётов на суперкомпьютере top-30 в мире Постоянное развитие: обучающие курсы от лучших университетов и компаний, участие в международных конференциях Развитое DS community Скидки на продукты банка и экосистемы "
Data аналитик / Data scientist,88628974,False,https://hh.ru/vacancy/88628974,2023-10-25T11:46:42+0300,,"Иннотех, Группа компаний",Москва,"BI-аналитик, аналитик данных",Полная занятость,От 1 года до 3 лет,,,,,,Полный день,Ждем от кандидата проактивного подхода к решению задач и критическое восприятие результатов собственных исследований. Высшее техническое и/или экономическое образование. ,"Анализ данных. Анализ функционирования систем на основе статистики. Развитие методологии оценки алгоритмов. Анализ процессов, оценки алгоритмов с использованием SQL, Python...",,,Открытая,"Обязанности:   Анализ данных.   Анализ функционирования систем на основе статистики.   Развитие методологии оценки алгоритмов.   Анализ процессов, оценки алгоритмов с использованием SQL, Python, Grafana.   Подготовка сложных выгрузок с использованием SQL и Python.   Требования:  Ждем от кандидата проактивного подхода к решению задач и критическое восприятие результатов собственных исследований Высшее техническое и/или экономическое образование. SQL (сложные запросы, join’ы, вложенные запросы, оконные функции и т.д.). Знание Python 5. Умение и желание вникать в сложные процессы информационных систем Аналитический склад ума Знания в области математики, теории вероятности и мат. статистики. Основы машинного обучения. Основы моделирования баз данных. Знание английского на уровне чтения технической документации "
Бизнес-аналитик,88811404,False,https://hh.ru/vacancy/88811404,2023-10-30T10:17:09+0300,,Бюро кредитных историй Скоринг Бюро,Москва,Бизнес-аналитик,Полная занятость,От 1 года до 3 лет,,,,,,Полный день,Высшее техническое / экономическое образование. Опыт работы Бизнес-аналитиком на проектах по разработке и внедрению ПО / разработке ИТ продуктов от 2...,Проактивное взаимодействие с ключевыми контрагентами: С департаментом продаж. С командой аналитиков (<highlighttext>data</highlighttext> <highlighttext>scientists</highlighttext>)с внутренней командой ИТ. С внешней командой...,,,Открытая,"Бюро кредитных историй Cкоринг Бюро является крупнейшим российским БКИ. Наша компания предоставляет финансовым организациям в Российской Федерации услуги по управлению рисками, аналитики и предотвращению мошенничества, которые необходимы для развития бизнеса, такие как:  Создание, обработка и распространение кредитных историй и отчетов по заемщикам Защита конфиденциальной информации Предоставление аналитических услуг для банков и компаний  Обязанности:  Участие в разработке продуктов Бюро в качестве бизнес-аналитика; Проведение интервью и сбор требований заказчиков (как внутренних, так и внешних); Описание, формализация требований и написание ТЗ для внешней и внутренней команды разработки Проактивное взаимодействие с ключевыми контрагентами:  с департаментом продаж с командой аналитиков (data scientists)с внутренней командой ИТ с внешней командой разработки    в рамках выявления направлений и возможностей развития продукта, а также процесса оптимизации и модернизации продукта;  Создание и обновление документации по продукту; Постановка задач разработчикам; Участие в тестировании продукта; Подготовка презентационных материалов по продукту для клиентов и партнеров Бюро; Мониторинг корректности работы продукта; Разработка предложений и рекомендаций по развитию продукта; Консультирование Департамента продаж относительно нюансов работы продукта, помощь с ответом на запросы партнеров  Требования:  Высшее техническое / экономическое образование; Опыт работы Бизнес-аналитиком на проектах по разработке и внедрению ПО / разработке ИТ продуктов от 2-х лет; Практические навыки работы с форматами передачи и обмена данными (xml, json); Базовое понимание элементов ИТ-архитектуры, общих принципов интеграции и взаимодействия ИТ систем; Умение быстро находить необходимую информацию и разобраться в незнакомой области знаний; Клиентоориентированность (как внутренняя, так и внешняя) и абсолютная самостоятельность; Высокий уровень проактивности, динамичность, гибкость, точность.  Условия:  Бессрочный трудовой договор; Ежегодная премия 10% от годового оклада; Ежегодная индексация заработной платы ДМС расширенный пакет + частичная компенсация ДМС близким родственникам; Корпоративные курсы английского языка; Софинансирование оплаты абонемента в спортзал, Соблюдение work-life balance; Локация: м. Комсомольская, 7 минут от метро; Гибрид, возможна удаленка после исп. срока "
Data scientist,88587327,False,https://hh.ru/vacancy/88587327,2023-10-24T14:10:41+0300,,Ростелеком,Москва,Дата-сайентист,Полная занятость,От 1 года до 3 лет,,,,,,Удаленная работа,Есть опыт работы от 1 года в роли <highlighttext>data</highlighttext> <highlighttext>scientist</highlighttext> (в отдельных случаях может быть заменено достаточным кол-вом рет...,Построение МL-моделей для задач сокращения оттока клиентов и рекомендательных сервисов для продаж. Постановка готовых моделей на регламент. ,,,Открытая,"DataOffice - это драйвер DataDriven культуры в Ростелекоме, один из лидеров отрасли управления данными в России. DataOffice объединяет 300 профессионалов в области ИТ-технологий.На данный момент мы расширяем команду и ищем Data scientist уровня Junior/Middle Как определить Вы Junior или Middle (в нашем понимании):  Junior. Есть опыт работы от 1 года в роли data scientist (в отдельных случаях может быть заменено достаточным кол-вом рет-проектов, соревнований). Крепкие знания основной теории МL (метрики, алгоритмы, подходы). Middle. Опыт работы от 2 лет в роли data scientist  Основные задачи:  Построение МL-моделей для задач сокращения оттока клиентов и рекомендательных сервисов для продаж; Постановка готовых моделей на регламент; Сбор и подготовка данных для обучения моделей; Аналитические аd-hос'и, проверка гипотез.  Ключевые требования:  Уверенный Python и SQL; Хороший мат. аппарат (мат. статистика, теория вероятностей); Будет большим плюсом опыт с PySpark, Airflow, Hadoop, Git; Желательно наличие высшего технического образования.  Мы предлагаем:  Возможна полная или частичная удаленка из России. В Москве - БЦ Академик, победивший в номинации лучший проект «Бизнес-центр класса А. Москва» Возможность работать из офисов в городе Краснодар и Новосибирск. Офисы во всех крупных городах. Оформление по ТК. Белая и конкурентоспособная зарплата. ДМС, компенсация обучения и спорта. Корпоративное обучение: внутренние митапы, участие в конференциях, доступ к корпоративным библиотекам технической и бизнес литературы. "
ML Engineer (AI-помощник),88463833,False,https://hh.ru/vacancy/88463833,2023-10-20T15:50:01+0300,Сбер для экспертов,СБЕР,Москва,Аналитик,Полная занятость,От 1 года до 3 лет,,,,,,Полный день,Опыт работы с python разработкой от 3 лет. Уверенное знание SQL. Опыт использования нейронных сетей в промышленной эксплуатации. ,Разработка высокоэффективных ИИ сервисов для онлайн обработки с использованием больших языковых моделей. Организация процесса установки и мониторинга разработанных сервисов. ,,,Открытая,"Мы, команда корпоративно-инвестиционного бизнеса (КИБ) Сбера, активно развиваем направление создания и использования больших языковых моделей (LLM GigaChat). Приглашаем опытного ML-инженера для разработки и внедрения ИИ сервиса, который взаимодействует с юридическими лицами через сеть контакт-центров по всей России. Задачи:  Разработка высокоэффективных ИИ сервисов для онлайн обработки с использованием больших языковых моделей Организация процесса установки и мониторинга разработанных сервисов Поиск возможностей оптимизации, эффективности использования ресурсов Тестирование, анализ и ранжирование сильных и слабых сторон различных моделей Участие в формировании требований по улучшению моделей  Мы ожидаем:  Опыт работы с python разработкой от 3 лет Уверенное знание SQL Опыт использования нейронных сетей в промышленной эксплуатации Способность оценивать качество полученного результата Опыт работы с облачными решениями для запуска ИИ сервисов на GPU Уверенные знания в Devops / MLops. Понимание микросервисной архитектуры Английский язык на уровне чтения технической документации, профильных ресурсов, форумов  Будет плюсом:  Опыт работы с фреймворками исполнения LLM (HuggingFace, DeepSpeed , ONNX) Опыт работы с векторными базами данных Понимание принципов обработки естественного языка (NLP), разработки контента, созданного ИИ  Что предлагаем:  Действительно интересные современные и значимые для бизнеса задачи, которые приносят реальный эффект для Банка Участие в конференциях и митапах по машинному и глубокому обучению (в Москве и др. городах), обмен опытом с крутыми коллегами по всему DS сообществу Сбера Возможность поработать несколько месяцев в году в других офисах Сбера по России Корпоративное обучение и скидки на продукты экосистемы  Формат работы: офис (Кутузовский пр-т, 32к1)"
Data Sсientist (команда Маркетинга),87734398,False,https://hh.ru/vacancy/87734398,2023-10-31T11:38:17+0300,,СберМаркет,Москва,Дата-сайентист,Полная занятость,Нет опыта,,,,,,Полный день,"Cовокупный опыт работы в ML от 2-х лет. Самостоятельность, проактивность и умение декомпозировать задачи - чтобы создавать ml модели для...",Автоматизировать Performance Marketing. Снижать стоимость привлечения аудитории: look alike модели. На ранней стадии предсказывать CLTV и конверсионность пользователей. ,,,Открытая,"СберМаркет— это сервис, который доставляет продукты из магазинов по всей России. Мы - лидеры на рынке e-grocery и стремимся укреплять эту позицию. Нам нужен Middle Data Scientist в команду персонализации маркетинга на направление Performance Marketing, который займется созданием и развитием ml решений для привлечения новой аудитории на сервис. Чем предстоит заниматься  Автоматизировать Performance Marketing Снижать стоимость привлечения аудитории: look alike модели На ранней стадии предсказывать CLTV и конверсионность пользователей Полный цикл внедрения ML-based решений от интерпретации потребностей бизнеса до продуктового пайплайна  ‍ Что ждём от будущего коллеги  Cовокупный опыт работы в ML от 2-х лет; Самостоятельность, проактивность и умение декомпозировать задачи - чтобы создавать ml модели для целого направления бизнеса Понимание влияния ML на бизнес - чтобы челленджить продукт и фокусироваться на важном Умение искать данные внутри компании, делать EDA и презентовать выводы Способность оперативно прототипировать решение и катить его в тест Знание Python и умение писать SQL запросы Желательно умение дизайнить и проводить АБ-тесты, включая расчёт параметров теста  Будет плюсом, если ты:  Имеет опыт решения ML задач в маркетинге и близких к нему областях Знаешь, как правильно готовить алгоритмы бустинга и разрабатывать для них жгущие признаки; Имеешь опыт работы с нейронными сетями; Имеешь опыт работы, связанный с выкатками на продакшн;  ⚒ Наш стэк  Пишем на Python и SQL; Данные храним в ClickHouse, S3; Прототипируем в Jupyter, успешные эксперименты переносим на Airflow + Kubernetes; Микросервисы разрабатываем на Python + GRPC, разворачиваем на собственной PaaS (Kubernetes, Gitlab CI, Helm, Prometheus); Аналитику, дашборды, мониторинги строим в Tableau, Metabase, Grafana.  Что мы предлагаем:  Белая заработная плата; Соцпакет после испытательного срока (ДМС, фитнес, путешествия, услуги нашего сервиса); Предоставляем всё необходимое оборудование для работы; Бесплатные консультации корпоративного психолога; Возможность работать дома или удалённо (а можно и все сразу); Команда счастья для сотрудников (угадай за что отвечают эти ребята?); Полная занятость, свободный график начала рабочего дня. "
Data Scientist,88283167,False,https://hh.ru/vacancy/88283167,2023-10-17T12:50:05+0300,,Tennisi,Москва,Дата-сайентист,Полная занятость,От 3 до 6 лет,,,,,,Полный день,Не менее 3-х лет опыта работы в области Data Science. - Умеешь в Python и SQL. - Отличное знание классических алгоритмов...,Поощряем участие каждого в развитии продуктов и инструментов. Обязанности: - Построение новых и улучшение текущих математических моделей для различных видов спорта. - ,,,Открытая,"Мы – одна из старейших легальных букмекерских компаний на российском рынке. Пушкин и Лермонтов у нас не ставили, но вряд ли они упустили бы такой шанс! Работаем в 4-х странах и планируем осваивать новые регионы. Так как мы бурно растем, и нам не хватает рук - сейчас ищем опытного специалиста Data Scientist уровня Senior Как мы работаем: - Каждая команда – это продуктовый юнит, т.е. свои фронты и бэк-разработчики, дизайнеры, qa, продакты. Любим эффективные процессы и дружно, как в муравейнике, над ними работаем. Неэффективные тоже любим, но в свободное от работы время. Проводим регулярные командные встречи, обсуждаем, что нужно сделать, а самое главное – зачем. Не стесняемся критиковать решения и предлагать более интересные варианты. Митинги и одиночные пикеты у нас разрешены – и даже не наказуемы. Поощряем участие каждого в развитии продуктов и инструментов. Обязанности: - Построение новых и улучшение текущих математических моделей для различных видов спорта.- Адаптация моделей для отдельных видов спорта к расчёту вероятностей событий по ходу матча (live модели). Требования: - Не менее 3-х лет опыта работы в области Data Science.- Умеешь в Python и SQL.- Отличное знание классических алгоритмов ML и понимание Deep Learning.- Большой опыт использования ML библиотек на Python (бустинг, нейронные сети и др.) и понимание особенностей реализации различных аспектов алгоритмов в коде.- Владение Python data science stack (numpy, scipy, scikit-learn, pandas, catboost).- Опыт проработки задачи от бизнес-постановки до математической формулировки и реализации в коде.- Опыт автоматизации пайплайнов работы с данными (Airflow и др.) и навыки devops (Docker, Kubernetes и др.).- Большим плюсом будет понимание особенностей разных видов спорта и ставок на них. Что предлагаем взамен:  Оформление в аккредитованную IT-компанию. Все вопросики порешаем по ТК РФ, за работу награждаем белой, как домашняя форма «Реала», зарплатой. Работа из любой точки мира – выбирай сам. Если тебе важен офис, он будет ждать тебя в центре Москвы буквально в 5 минутах от метро. Обязательная вакцинация от скуки – веселые коллеги, походы на матчи, в бары и на квизы, подвижные тимбилдинги.  Наш слоган: Превращай работу в развлечение! Наши ценности: Честность, смелость, оптимизм. Если я это ты, а ты это я - отзывайся на вакансию! Будем рады познакомиться."
"Data scientist, г. Южно-Сахалинск",88882817,False,https://hh.ru/vacancy/88882817,2023-10-31T13:40:08+0300,Сбер. Data Science,СБЕР,Южно-Сахалинск,Аналитик,Полная занятость,От 1 года до 3 лет,,,,,,Полный день,Знание и опыт в методах глубокого обучения (от 3 лет). Хорошее знание Python (в том числе опыт работы с Python...,"Проведение прикладных исследований в направлениях “Industrial AI”, “AI for Education”, “AI & ESG”. Участие в совместных проектах с внутренними клиентами и...",,,Открытая,"Центр искусственного интеллекта Сахалина ищет middle и senior data scientist. Чем занимается центр? Центр ИИ открыт в марте 2023 года в рамках партнерства Сбера, Правительства Сахалинской области, Сахалинского государственного университета и Специального конструкторского бюро средств автоматизации морских исследований ДВО РАН. Центр занимается фундаментальными и прикладными исследованиями, ведет разработку моделей ИИ, участвует в обмене опытом с научным сообществом. Почему это интересно? Уже сейчас центр реализует проекты в сфере ESG, проекты по решению задач городского устройства и другие. Планы центра большие и, в частности, связаны с амбициозной задачей региона - переход к управлению Сахалинской областью на основе данных. Обязанности  проведение прикладных исследований в направлениях “Industrial AI”, “AI for Education”, “AI & ESG” участие в совместных проектах с внутренними клиентами и внешними контрагентами создание гибридных моделей на стыке между DS и профильными дисциплинами ESG (например, экология, энергетика, биологические экосистемы, социальные науки и т.д.) анализ возможных рисков устойчивого развития и способов их управления написание статей в случае достижения значимых с научной точки зрения результатов.  Требования  знание и опыт в методах глубокого обучения (от 3 лет) хорошее знание Python (в том числе опыт работы с Python, ML или DL frameworks (Pandas, NumPy, SciPy, PyTorch, Tensorflow и пр.) опыт software engineering от 1 года (будет плюсом наличие опыта в интеграции алгоритмов машинного обучения в клиент-серверные архитектуры) знание ML методов и желание совершенствоваться в этой области опыт работы в Linux (Ubuntu, RedHat) или желание освоить этот навык опыт работы с базами данных (владение SQL, работа с облачными сервисами, работа с нереляционными базами данных) опыт решения прикладных задач (решение задач с запросом от бизнес-функции) минимальный алгоритмический базис (прикладная статистика и теория вероятности, методы оптимизации, линейная алгебра, вычислительные методы).  Будет преимуществом:  знание английского (B1 и выше) опыт работы в направлении ESG опыт в Industrial AI (в Oil & Gas, Mining, Machinery и т.д.) опыт участия в соревнованиях (Kaggle) опыт продуктовой разработки в технологической компании опыт написания научных статей в рецензируемых журналах, участия в научных конференциях умение структурировать и представлять аналитическую информацию с использованием Tableau, Dash Plotly, Prezi и др. аналогичных решений.  Условия  индивидуальный релокационный пакет для переезда в г. Южно-Сахалинск удаленный формат работы стабильный оклад и социальная поддержка сотрудников работа на базе Сахалинского государственного университета уникальные масштабные проекты, которые важны не только для г Южно-Сахалинск, но и для региона в целом. "
Junior Data Scientist в Softline digital,88574007,False,https://hh.ru/vacancy/88574007,2023-10-24T11:20:50+0300,,Softline,Москва,Дата-сайентист,Полная занятость,От 1 года до 3 лет,,,,,,Полный день,"Знание и понимание основ статистики (стат. гипотезы, линейная регрессия, МНК и т.д.) и ML алгоритмов для табличных данных. ",Разработка дашбордов на основе полученных от клиентов данных. Выгрузка данных по запросам клиентов бизнес-пользователей. Анализ имеющихся данных с целью...,,,Открытая,"Мы создаем и внедряем комплексные решения AI, ML, IoT, Big Data, Computer Vision, VR/AR в производстве, логистике, ритейле, финансах. Подробнее о компании и проектах можно почитать по ссылке. Обязанности:  Разработка дашбордов на основе полученных от клиентов данных Выгрузка данных по запросам клиентов бизнес-пользователей Анализ имеющихся данных с целью выявления закономерностей и тенденций, оценки показателей, поиска ошибок и аномалий  Требования:  знание и понимание основ статистики (стат. гипотезы, линейная регрессия, МНК и т.д.) и ML алгоритмов для табличных данных владение python и основными бибилиотеками для DS (numpy, pandas, sklearn, matplotlib и т.д.) основы реляционных БД и SQL желание погружаться в задачи и проблематику промышленности (знания физики могут пригодиться) и самое главное: желание развиваться и решать реальные задачи, несмотря и вопреки  Условия:  Зп: оклад (обсуждается индивидуально с учетом ваших компетенций и финансовых ожиданий) Мы предлагаем разные форматы: от гибридного офиса, до полной удаленки Программа LTI Медицинское страхование для вас и скидки на программы страхования для ваших близких Компенсация профессионального обучения и участия в проф.мероприятиях (РФ и мир) Программа лояльности для сотрудников компании по компенсации доли % по ипотеке "
"Data Scientist, Маркетплейс, Антибот",82923962,False,https://hh.ru/vacancy/82923962,2023-10-27T14:49:03+0300,Ozon Информационные технологии,Ozon,Москва,Дата-сайентист,Полная занятость,От 1 года до 3 лет,,,,,,Удаленная работа,Умение решать задачи leetcode-medium. Хорошая математическая база. Знание основ статистики и ML. Уверенное знание Python3. Уверенное знания SQL. ,"Анализ трафика, выявление закономерностей в нём, участие в построении моделей по детектированию ботов. Разбор инцидентов блокировок системой. Поддерживать и дорабатывать...",,,Открытая,"""Будет весело и страшно!"" - такой девиз у нашей команды ""Антибот"", которая является частью большого отдела ""Антифрод"".Наша задача защищать ключевые сервисы Ozon от паразитного бот-трафика. Мы работаем с разнообразными источниками данных: Hadoop, Kafka, Vertica, ClickHouse, PostgreSQL и др. Строим аналитические, статистические модели, нейронные сети, проводим поведенческий анализ и многое другое.Если ты вдохновляешься возможностью поработать сразу со многими инструментами, не боишься высоких нагрузок и больших объемов данных, ждем твой отклик. Вам предстоит:  Анализ трафика, выявление закономерностей в нём, участие в построении моделей по детектированию ботов. Разбор инцидентов блокировок системой. Поддерживать и дорабатывать имеющиеся проекты. Взаимодействовать с коллегами и участвовать в различных проектах.  Мы ожидаем:  Умение решать задачи leetcode-medium. Хорошая математическая база. Знание основ статистики и ML. Уверенное знание Python3. Уверенное знания SQL. Знание основных Python библиотек для Data Science. Развитое аналитическое системное мышление.  Будет плюсом:  Опыт построения классификаторов. Опыт поиска аномалий в данных. Участие в соревновательных проектах типа kaggle. Английский язык на уровне чтения документации.  Мы предлагаем:  Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. Достойный уровень заработной платы. Профессиональную команду, которой мы гордимся. Возможность развиваться вместе с нашим бизнесом. "
