name,id,premium,alternate_url,created_at,department.name,employer.name,area.name,professional_roles.name,employment.name,experience.name,salary,salary.from,salary.to,salary.currency,salary.gross,schedule.name,snippet.requirement,snippet.responsibility,working_time_modes.name,working_time_intervals.name,type.name,description.vacancy
"Стажёр Data Scientist, Поиск, рекомендации и реклама, Поисковые подсказки",90377868,False,https://hh.ru/vacancy/90377868,2023-12-06T11:09:49+0300,Ozon Информационные технологии,Ozon,Москва,"Программист, разработчик",Стажировка,Нет опыта,,,,,,Полный день,"Хорошее знание Python. Наличие фундаментальной математической базы, знание алгоритмов, математической статистики. Хорошее понимание классического ML – понимание работы линейных моделей, деревьев...",Внедрение новых фичей в ML ранжирование поисковых подсказок. Развитие ETL пайплайнов расчета фичей и процессов обучения ML моделей. ,,,Открытая,"Наша команда занимается развитием поисковых подсказок в Ozon. Поисковые подсказки – это первое, с чем сталкивается пользователь при использовании поиска на сайте и в мобильных приложениях.Наша цель – сделать подсказки максимально полезными для пользователя и улучшить пользовательский опыт при работе с поиском.Для этого мы разрабатываем и улучшаем технологии базового поиска и ранжирования подсказок с помощью ML моделей, меняем их наполнение и функциональность.Наша команда кросс-функциональная:- ML инженеры занимаются аналитикой и подготовкой данных, всей ML и математической частью продуктов.- Разработчики пишут код высоконагруженных сервисов, которые обеспечивают работу алгоритмов, обслуживая тысячи запросов пользователей в секунду.Сейчас мы ищем человека, который поможет команде с исследованием различных гипотез, проведением экспериментов, обучением ML моделей и внедрением их в продакшен.Наш стек: python, catboost, pytorch, airflow, hadoop stack (pySpark, yarn, hive, hdfs), clickhouse.Тебе предстоит:  Внедрение новых фичей в ML ранжирование поисковых подсказок; Развитие ETL пайплайнов расчета фичей и процессов обучения ML моделей; Развитие системы модерации поисковых подсказок; Развитие генеративных технологий в поисковых подсказках;  Мы ожидаем:   Хорошее знание Python;   Наличие фундаментальной математической базы, знание алгоритмов, математической статистики;   Хорошее понимание классического ML – понимание работы линейных моделей, деревьев решений, ансамблей над базовыми алгоритмами;   Базовые знания SQL – мы активно работаем с табличными данными;   Примеры твоих учебных/pet/коммерческих-проектов в области ML или DL;   Мы предлагаем:  Срочный трудовой договор на 6 месяцев; Возможность обучиться перспективной профессии на реальных задачах; Динамичный и быстроразвивающийся бизнес, ресурсы, возможность вместе сделать лучший продукт на рынке e-commerce; Профессиональную команду, которой мы гордимся.  А ещё:  Офис: просторный open-space и рабочие места в современном бизнес-центре Москва-Сити, прекрасные панорамные виды на город, несколько десятков переговорных, мониторы и компьютеры; Парковка в Москва-Сити, частично компенсируемая компанией; Питание: на каждом этаже есть кухни, где всегда есть фрукты, овощи, чай, вкусный кофе, и, конечно, печеньки. Ужины по вечерам, если пришлось задержаться в офисе; Отдых: большой актовый зал, где проходят корпоративные мероприятия meet-ups & TechTalks; Спорт: беговой клуб, йога по вечерам в офисе, теннисные столы, корпоративные программы в World Class, X-Fit, 5 элемент; Обучение: в нашем офисе регулярно проходят семинары, тренинги, а также мы отправляем сотрудников на внешние профессиональные мероприятия. Преподаватель английского в офисе; Много-много бонусов: корпоративные программы с партнерами BelkaCar, Skyeng, Mybook, Райффайзенбанк и Сбербанк, программа «Найди коллегу и получи бонус». "
"Data Scientist, команда маркетинговой аналитики в Big Data телекоммуникационной компании",90148447,False,https://hh.ru/vacancy/90148447,2023-11-30T13:13:21+0300,,AWG,Москва,Дата-сайентист,Полная занятость,От 3 до 6 лет,,,,,,Удаленная работа,"Опыт построения и глубокое понимание регрессионных моделей (Xgboost и/или байесовские методы будут плюсом). Владение Python (numpy, scipy, pandas). ",Разрабатывать регрессионные модели для объяснения динамики бизнес и маркетинговых KPIs продуктов и бренда в целом. Оценивать и прогнозировать маркетинговый микс. ,,,Открытая,"Наша компания ООО ""АртВеб Групп"" внесена в реестр аккредитованных организаций, осуществляющих деятельность в области информационных технологий. Мы в поисках Data Scientist в команду маркетинговой аналитики в Big Data. В рамках трансформации Digital маркетинга и организации in-house агентства телеком компании, сформирована отдельная команда маркетинговой аналитики в Big Data, в задачи которой входит помощь маркетинговым командам экосистемы компании принимать data-driven решения. Основная цель – интегрировать МММ (Marketing Mix Modeling) подход в процесс планирования рекламных размещений экосистемы. Чем предстоит заниматься:   Разрабатывать регрессионные модели для объяснения динамики бизнес и маркетинговых KPIs продуктов и бренда в целом.   Оценивать и прогнозировать маркетинговый микс.   Строить модели оптимизации для диджитал каналов на основе атрибуции и маржинальности привлекаемой клиентской базы.   Для нас важно:   Опыт построения и глубокое понимание регрессионных моделей (Xgboost и/или байесовские методы будут плюсом).   Владение Python (numpy, scipy, pandas).   Владение SQL.   Глубокое понимание методов математической статистики, эконометрики. Алгоритмы, как строятся базовые модели, умение их интерпретировать. Должен понимать что происходит математически.   Умение визуализировать и интерпретировать данные.   Вы еще не знаете насколько классно и круто быть частью AWG? Рассказываем!   Мы за эффективность. Вы сами выбираете формат работы (офис, гибрид или удалёнка) и время начала рабочего дня.  Развиваемся вместе. У нас есть своя база менторов. Вы можете выбрать конкретного эксперта, который поможет вам в вашем развитии. Предоставляем доступы к внутренним курсам и корпоративной библиотеке AWG, оплачиваем внешнее обучение и конференции. Классный социальный пакет. У нас целый интернет-магазин, в котором можно самому собрать свой социальный пакет. Вы выбираете то, что вам действительно нужно: ДМС, фитнес, иностранные языки, авиабилеты, услуга психолога, оплата службы доставки еды, подарочные карты и многое другое. Широкий спектр проектов. У нас есть возможность перейти на другой проект в рамках выбранного направления или даже изменить сферу деятельности. Корпоративная культура. Мы любим спортивные мероприятия, квесты, а еще сами организовываем ивенты на нашей открытой террасе в центре Москвы. И наше самое любимое. Уже больше 6 лет мы проводим уникальное движение #AWGTravel, когда компания устраивает корпоративные выезды, где мы общаемся, переключаемся, перезагружаемся и достигаем вместе крутых результатов.  Всё это не конечный список, развитие не стоит на месте! Давай к нам!"
Data Scientist,90374121,False,https://hh.ru/vacancy/90374121,2023-12-26T08:32:13+0300,,MPSTATS,Санкт-Петербург,Дата-сайентист,Полная занятость,От 1 года до 3 лет,,,,,,Удаленная работа,"Коммерческий опыт работы в Data Science от 2 лет. Опыт работы со стеком: Python, SQL (на уровне проектирования БД), Sklearn...",Разработка инструментов для продавцов на маркетплейсах на основе больших языковых моделей. Проектирование представлений данных на основе существующих СУБД. ,,,Открытая,"MPSTATS — лидирующий сервис аналитики маркетплейсов (Wildberries, Ozon, Яндекс Маркет), который полезен как новичкам, так и продвинутым селлерам с многомиллионными оборотами. Наш сервис — это комплексная система для предпринимателя, которая позволяет эффективно управлять своим бизнесом и масштабировать его. Инструменты MPSTATS позволяют автоматизировать рутинные процессы, управлять финансами, использовать ресурсы Big Data и искусственного интеллекта. Наши клиенты: Zarina, Love Republic, Sokolov, Levrana, Loreal, Mixit, СТС, Splat, Henderson, Детский мир и многие другие. Мы в поисках Data Scientist в нашу команду Big Data А еще мы:   резиденты Сколково   IT компания, имеющая аккредитацию в Минцифрах   официально авторизованный сервис Wildberries   добавлены в реестр отечественного ПО   самое главное — команда крутых ребят с горящими глазами, влюбленные в то, что мы делаем!   Вам предстоит:  разработка инструментов для продавцов на маркетплейсах на основе больших языковых моделей проектирование представлений данных на основе существующих СУБД взаимодействие с продуктовой командой по вопросам развития сервиса продуктивизация, тестирование и поддержка созданных решений  Ожидаем от Вас:  коммерческий опыт работы в Data Science от 2 лет опыт работы со стеком: Python, SQL (на уровне проектирования БД), Sklearn, Pandas, Numpy, Keras / PyTorch высшее техническое образование, оконченные курсы по Data Science понимание и практический опыт работы с NLP, в том числе LLM понимание и опыт применения алгоритмов классификации опыт проектирования и эксплуатации БД, построение DWH  Будет плюсом:  понимание Computer vision опыт работы с Linux, Docker, Matplotlib / Seaborn / Plotly опыт работы с ecom, понимание работы маркетплейсов  От нас:   официальное оформление по ТК РФ   график работы 5/2, 9:00 – 18:00, гибкое начало рабочего дня   комфортный формат работы: в офисе, гибридный или удаленный   также из приятных бонусов: массажное кресло, скидки на фитнес, командные активности, оборудованное место для обеда в офисе, безлимитный кофе и печеньки :)   полная поддержка и все условия для профессионального и личностного развития: корпоративная библиотека, коуч-сессии, тренинги, доступ к вебинарам и обучающим материалам   техника, необходимая для эффективной работы и коммуникации с коллегами: ноутбук, мышь, гарнитура   Мы ищем в нашу команду людей, близких нам по духу. Тех, кто будет разделять наши ценности и принципы. Кому интересно заниматься любимым делом и развиваться в кругу единомышленников.  "
Data Scientist (ОСАГО),91067551,False,https://hh.ru/vacancy/91067551,2023-12-27T08:28:20+0300,,"ВСК, САО",Москва,Другое,Полная занятость,От 1 года до 3 лет,,,,,,Полный день,"Основные типы моделей: GLM, градиентный бустинг (XGBoost, CatBoost). Опыт в роли Data Science от 2х лет. Опыт работы в...","Команда ""ОСАГО"" занимается построением страховых моделей, сегментированием клиентов и анализом данных в автоматизированных бизнес-процессах. КЛЮЧЕВЫЕ ЗАДАЧИ: Сбор и подготовка...",,,Открытая,"Команда ""ОСАГО"" занимается построением страховых моделей, сегментированием клиентов и анализом данных в автоматизированных бизнес-процессах. КЛЮЧЕВЫЕ ЗАДАЧИ:  Сбор и подготовка данных; Первичный анализ; Построение различных типов моделей их сравнение;  Подготовка к внедрению.   Основные типы моделей: GLM, градиентный бустинг (XGBoost, CatBoost). ЧТО МЫ ЖДЕМ:  Опыт в роли Data Science от 2х лет; Опыт работы в финансовом секторе; Базовые знания статистики; Знание методов машинного обучения; Опыт обработки больших объемов данных.  Плюсом будут:  Высшее математическое образование; Опыт работы в страховых компаниях, банках. "
Data Scientist (удаленно),90489695,False,https://hh.ru/vacancy/90489695,2023-12-29T13:50:28+0300,,Data Acquisition,Новосибирск,Дата-сайентист,Полная занятость,От 1 года до 3 лет,,,,,,Полный день,"Пунктуальность, систематичность, ответственное отношение к дедлайнам. . Уверенное владения Python для ML (преимущественно nlp и cv). . Опыт реализации и применения моделей...","Реализация проектов из сфер NLP, построение предиктивных моделей и других задач из сферы. Работа с подготовкой и аннотацией данных (датасетов). ",,,Открытая,"Мы, Dataacquisition , команда экспертов в области Big Data и машинного обучения, ищем технически подкованного специалиста по Data Science и машинному обучению. Обязанности: · Реализация проектов из сфер NLP, построение предиктивных моделей и других задач из сферы· Работа с подготовкой и аннотацией данных (датасетов)· Подбор, доработка и обучение моделей, подходящих для решения той или иной задачи· Проверка полноты, точности, уверенности и других характеристик моделей, необходимых для реализации той или иной задачи· Работа в связке с проджект менеджером и другими разработчиками Требования: · Linux и администрирование распределенных систем· Пунктуальность, систематичность, ответственное отношение к дедлайнам. Уверенное владения Python для ML (преимущественно nlp и cv). Опыт реализации и применения моделей машинного обучения. Знание основных алгоритмов и структур данных. опыт работы с ML-библиотеками и библиотеками для работы с данными: pandas, numpy, sklearn, catboost, xgboost, lightgbm, pytorch, tf и др.). Приветствуется опыт работы с различными источниками данных: SQL, Hive, Presto, Kafka, etc. Условия: · Удаленная занятость· з/п по договоренности· Работа в перспективной и динамично развивающейся сфере Big Data, возможность получить опыт участия в проектах с крупнейшими заказчиками из самых разных сфер (маркетинг, производство, финансы, агросектор и других)· Возможности финансового и карьерного роста · Корпоративные занятия по английскому языку"
Data Scientist (LLM),89050119,False,https://hh.ru/vacancy/89050119,2023-12-12T16:26:43+0300,,Эвотор,Москва,Дата-сайентист,Полная занятость,От 1 года до 3 лет,,,,,,Удаленная работа,"Увлеченного ботами человека с коммерческим опытом разработки от 1+ года. Понимание теории ML и глубокого обучения, мат. ","Участие в создании AI помощника на основе обучения/файнтюнинга (SFT LoRA, RLHF) современных генеративных сеток (LLAMA2, Mistral, ChatGpt). ",,,Открытая,"Эвотор — лидер технологической трансформации малого и среднего бизнеса в России.Мы создали онлайн-кассу, которую использует каждый четвертый предприниматель страны. В маркетплейсе Эвотора уже более 850 сервисов для автоматизации бизнесаМы в поиске Data Scientist NLP, который будет участвовать в создании и развитии диалогового ассистента первой линии поддержки. Что вам предстоит:  Участие в создании AI помощника на основе обучения/файнтюнинга (SFT LoRA, RLHF) современных генеративных сеток (LLAMA2, Mistral, ChatGpt) Разработка векторизованных баз знаний с использованием LangChain, ChromaDB Работать как с классическими ML моделями, так и с передовыми SoTA архитектурами Анализировать существующие диалоги, искать недочёты, выявлять частотность и степень их влияния на успешность взаимодействия Придумывать новые схемы успешного клиентского опыта в общении с ботом Изучать специфику работы компании и службы поддержки для совершенствования сценариев  Кого ищем:   Увлеченного ботами человека с коммерческим опытом разработки от 1+ года   Понимание теории ML и глубокого обучения, мат. статистики и теор. вера.   Опыт работы в NLP (понимание структур генеративных моделей будет большим плюсом)   Знание Python   Знание английского языка, достаточного для чтения документации   Аналитический склад ума. Умение предугадывать ветки диалога бота с пользователем   Опыт работы с RestAPI приветствуется   Стек: Python, ML-стек, Pytorch (или другие библиотеки DL)   Что предлагаем:  Аккредитованная IT-компания Удаленная работа или современный офис м. Парк Культуры Ноутбук Расширенный пакет ДМС по России (после исп. срока) Более 30 скидок для сотрудников у партнеров на услуги и товары 3 day off "
Data Scientist (DataProd),91000315,False,https://hh.ru/vacancy/91000315,2023-12-28T18:03:53+0300,,ARK,Москва,Другое,Полная занятость,От 1 года до 3 лет,,150000.0,230000.0,RUR,False,Полный день,"Высшее образование и соответствующий опыт в области статистики, математики, информатики или смежных областях. Уверенное знание SQL, Python, алгоритмов машинного обучения...",Работа с заинтересованными сторонами в рамках всей организации для определения возможностей использования данных компании для разработки дата-продуктов и монетизации...,,,Открытая,"Опыт и стаж работы: 1-3 года коммерческого опыта дата-аналитики и создания моделей машинного обучения. Специальные навыки и знания:  Высшее образование и соответствующий опыт в области статистики, математики, информатики или смежных областях; Уверенное знание SQL, Python, алгоритмов машинного обучения и статистики; Подтвержденный опыт создания пайплайнов машинного обучения, работающих в продуктивной среде разработки (обучение, оценка, мониторинг и т.д.); Опыт использования облачных платформ (Azure ML, Google Cloud Platform ML, AWS SageMaker, Yandex Cloud Platform) и запуска моделей машинного обучения в продуктивной среде; Опыт работы со стеком Yandex Cloud Platform (Data Proc, Data Sphere и т.д.) – будет плюсом; Понимание и опыт (в том числе в pet-проектах) построения рекомендательных систем. Умение подобрать и обосновать нужные метрики для задачи рекомендации; Опыт использования GitLab или его аналогов; Опыт работы с Airflow/Docker/Kubernetes или их аналогами; Опыт инференса моделей в MLFlow/Triton или аналогах; Опыт работы с фреймворками глубокого обучения Tensorflow/PyTorch; Опыт визуализации данных с использованием Power BI/ggplot/plotly/ – будет плюсом; Высокие навыки коммуникации, решения проблем, стремление к обучению; Самостоятельность, высокая ответственность, а также готового преуспевать в развивающейся организации и привносить структуру в неструктурированные ситуации; Средний или выше среднего уровень знания английского языка (разговорный и письменный).  Обязанности искомого специалиста и ожидаемые результаты работы:  Работа с заинтересованными сторонами в рамках всей организации для определения возможностей использования данных компании для разработки дата-продуктов и монетизации данных; E2E процесс запуска дата-продуктов в Yandex Cloud Platform: проработка деталей решений с бизнесом, проектирование архитектуры, разработка / рефакторинг модели, разворачивание, мониторинг производительности и точности, развитие и доработки; Перенос дата-продуктов из Microsoft Azure в Yandex Cloud Platform; Представлять результаты моделирования для бизнес-аудитории, включая руководителей организации; Продвигать в организации использование разработанных внутри дата-продуктов с помощью презентаций, документации и совместной работы бизнес функций; Превращать неструктурированные недостатки и болевые точки в конкретные бизнес и технические требования для проверки гипотез или разработки дата-продуктов.  Условия:  Работа в команде профессионалов в одной из крупнейших FMCG компаний Официальное трудоустройство по ТК Полностью белая заработная плата График работы: пн-пт 10:00-19:00 МСК Место работы: любое, готовность работать по часовому поясу Москвы. В приоритете гибридно офис в Москве м. Сокол (не более 1го посещения офиса в неделю) ДМС "
Junior Data Scientist (Стажер),89413885,False,https://hh.ru/vacancy/89413885,2023-12-27T06:47:22+0300,,Центр финансовых технологий,Екатеринбург,Дата-сайентист,Стажировка,Нет опыта,,,,,,Гибкий график,Иметь навыки программирования на Python.,За время участия в проекте ты. Создашь пайплайн по обучению модели. Пройдёшь весь путь от получения данных из различных источников...,,,Открытая,"Приглашаем начинающих специалистов, которые хотят начать карьеру в команде ML, в бесплатный проект ШИФТ. ШИФТ — это проект ЦФТ для тех, кто хочет развиваться в ИТ и финтехе. Здесь ты за 2-3 месяца получишь комплексные знания в рамках выбранного направления от экспертов ЦФТ. Участие в проекте бесплатное, поскольку мы нацелены на подготовку наших будущих специалистов. За время участия в проекте ты  получишь действительно полезные теоретические материалы и закрепишь их на практике создашь пайплайн по обучению модели пройдёшь весь путь от получения данных из различных источников до выкатки модели в продакшн станешь частью сообщества, будешь учиться под руководством признанных финтех-экспертов получишь комплексные знания, которые тут же сможешь применить на практике защитишь свой проект  Лучшие выпускники получат оффер в команду ЦФТ – будь готов(а) работать 40 часов в неделю.   Чтобы стать участником, нужно  подать заявку, откликнувшись на эту вакансию выполнить тестовое задание и записать видеовизитку – это поможет нам оценить твои hard и soft skills иметь навыки программирования на Python знать с библиотеками анализа данных будет плюсом участие в ml-соревнованиях  Старт подготовки – март 2024 Продолжительность – 2 месяца После регистрации отправим письмо на почту с подробной информацией – на всякий случай проверяй все папки. Ждём твою заявку – набор уже открыт!  "
Data-Scientist (международное направление),90793606,False,https://hh.ru/vacancy/90793606,2023-12-18T13:54:11+0300,,Рекрутинговое агентство The One,Москва,Дата-сайентист,Полная занятость,От 1 года до 3 лет,,,,,,Удаленная работа,Понимание принципов и наличие опыта в создании ML-моделей. - SQL на уровне запросов/подзапросов/джойнов. - Python + базовые библиотеки (NumPy...,"Полный цикл построения моделей кредитного скоринга, антифрода: - Работа с данными (генерация признаков, предобработка данных). - Проверка гипотез. - Построение ml-модели. - ",,,Открытая,"Всем привет! На связи рекрутинговое агентство ""The One""! Мы ищем и находим тех самых людей в высокотехнологичных сферах: IT и приборостроение, а также био- и нанотехнологии. Наши заказчики обращаются к нам, чтобы мы нашли специалистов, которых трудно найти — а мы очень стараемся, и поэтому находим. Возможно, прямо сейчас мы ищем именно вас. Поможете нам? Сейчас в компанию мы ищем Data Scientist для развития международного направления. Чем предстоит заниматься: Полный цикл построения моделей кредитного скоринга, антифрода: - Работа с данными (генерация признаков, предобработка данных); - Проверка гипотез; - Построение ml-модели; - Верификация модели; - Подготовка отчета о разработке, презентация результатов; - Участие во внедрении; - Мониторинг и сопровождение. Чего мы ждем от кандидата: - Понимание принципов и наличие опыта в создании ML-моделей; - SQL на уровне запросов/подзапросов/джойнов; - Python + базовые библиотеки (NumPy, Pandas, sklearn, CatBoost, XGboost, lightgbm); - Умение визуализировать данные; - Умение/стремление писать качественный, воспроизводимый код; - Знание математической статистики и бизнес-статистики; - Знание теории вероятности; - Работа с большими данными. Будет плюсом: - Наличие опыта работы в МФО/Международных проектах МФО; - Опыт работы с системами мониторинга и версионирования. Что предлагаем взамен:   Удаленный формат работы;     Оформление по ТК РФ;   Своевременная выплата зарплаты дважды в месяц   Возможность внешнего обучения за счет компании, в том числе занятия английским языком в Skyeng;   Расширенный пакет ДМС со стоматологией и вызовом врача на дом; Своя корпоративная библиотека;   Компенсация занятий спортом;   Активная корпора­тивная жизнь и насыщенный календарь событий: мы участвуем в спортивных забегах и марафонах, у нас есть футбольная команда и команда по настольному теннису, а также квизы, митапы и многое другое.   Йога прямо в офисе.    "
Data Scientist / Machine Learning Engineer,90402632,False,https://hh.ru/vacancy/90402632,2023-12-06T16:03:42+0300,,Garage Eight,Санкт-Петербург,"BI-аналитик, аналитик данных",Полная занятость,От 1 года до 3 лет,,,,,,Полный день,"2+ года опыта работы на позиции <highlighttext>Data</highlighttext> <highlighttext>Scientists</highlighttext> (<highlighttext>Machine</highlighttext> <highlighttext>Learning</highlighttext> <highlighttext>Engineer</highlighttext>). Глубокое знание классических алгоритмов Machine Learning, методик оценки...","Построение, выкатка, тестирование и поддержка ML моделей для анализа и прогнозирования действий пользователя в продукте, рекомендательных систем, моделей для классификации...",,,Открытая,"Вот несколько фактов о проекте, которые вас могут заинтересовать:   200+ микросервисов на проде;   Мультиязычный продукт, который используют в разных странах мира: web, iOS/Android приложения;   Работа по Agile методологии, без микроменеджмента;   Работа с feature-командами;   Возможность предлагать решения и влиять на результат.   О проекте: работа будет над частью продукта по анализу поведения пользователей, улучшению метрик в продукте с помощью ML моделей. Данный проект является отправной точкой для множества будущих проектов, дальнейшее развитие возможно в совершенно разных областях. Вам предстоит:   Построение, выкатка, тестирование и поддержка ML моделей для анализа и прогнозирования действий пользователя в продукте, рекомендательных систем, моделей для классификации временных рядов;   Оценка влияния проекта на ключевые бизнес метрики компании;   Формирование гипотез по улучшению метрик и проверка гипотез;   Участие в формировании плана развития проекта.   Мы ожидаем:   2+ года опыта работы на позиции Data Scientists (Machine Learning Engineer);   Глубокое знание классических алгоритмов Machine Learning, методик оценки качества моделей, понимание основных принципов DL (временные ряды / CV / NLP);   Знание Python и основных библиотек (Pandas, Scikit-Learn, Plotly, Catboost, Pytorch / Tensorflow);   Знание SQL на уровне оконных функций;   Наличие математической базы (основы мат. анализ, теорвер, статистика);   Уверенное владение Unix, Git, Docker.   Как плюс:   Опыт поставки ML моделей в прод (Kserve, K8S);   Опыт работы с Gitlab-ci пайплайнами;   Аналитические инструменты Tableau, Amplitude;   Мониторинг моделей на проде (Grafana, ELK), мониторинг метрик;   Использование MlFlow в экспериментах;   Опыт презентации ML решений для бизнеса;   Проведение AB тестов для проверки гипотез.   Мы предлагаем:   Работа на международные рынки;   Поддержка и содействие в профессиональном росте (семинары, курсы, тренинги, внутреннее обучение);   Полностью белая заработная плата и официальное оформление;   Подключение к ДМС со стоматологией в первые две недели работы (включая супруга/супругу и детей);  Гибридный график работы в СПб или Тбилиси, 2 дня в офисе, а три дня по желанию офис или удаленно, с ﻿гибким временем начала и окончания рабочего дня;  Оплачиваемые вкусные обеды и кофе-поинты в офисе;   Обучение английскому языку с корпоративным преподавателем;   Частичная компенсация спортивно-оздоровительных мероприятий (спорт, йога, бассейн и тд.) и занятий с психологом после испытательного срока;   Предоставление рабочей техники на выбор;   Релокационный пакет.   Присоединяйтесь к нашей команде!  "
Аналитик данных (Data Scientist),90656440,False,https://hh.ru/vacancy/90656440,2023-12-13T16:26:04+0300,,DLS,Казань,Дата-сайентист,Полная занятость,От 3 до 6 лет,,,,,,Полный день,"Уверенные знания мат. статистики, теории вероятности, моделирование. Опыт работы с Python, NumPy, Pandas, sklearn. Владение техниками и алгоритмами машинного обучения. ","Поддержка работы микросервиса по аналитике потока покупателей и расчету индивидуальной скидки. Сбор, обработка, предварительный анализ и визуализация данных. ",,,Открытая,"Обязанности:  Поддержка работы микросервиса по аналитике потока покупателей и расчету индивидуальной скидки; Сбор, обработка, предварительный анализ и визуализация данных; Моделирование поведения покупателя; Проверка поставленных гипотез; Реализация и усовершенствование отдельных блоков модели.  Требования:  Уверенные знания мат. статистики, теории вероятности, моделирование; Опыт работы с Python, NumPy, Pandas, sklearn; Владение техниками и алгоритмами машинного обучения; Опыт работы с БД (SQL, MongoDB); Понимание ценности продукта; Технический английский.  Будет плюсом:  Предпочтительна магистерская или кандидатская степень в математике или вычислительной технике (computer science); Опыт работы с микросервисной архитектурой; Опыт работы с очередями.    Условия:  Участие в проекте международного уровня; Высокая белая заработная плата; Четкие цели, открытые коммуникации, минимальная бюрократия; Офис/ удаленный формат работы; Возможность проявлять экспертизу и делиться ею, влиять на выбор инструментов; Комфортный офис в центре города с оборудованной кухней, зоной отдыха; Бесплатная парковка для сотрудников. "
