name,id,premium,alternate_url,created_at,department.name,employer.name,area.name,professional_roles.name,employment.name,experience.name,salary,salary.from,salary.to,salary.currency,salary.gross,schedule.name,snippet.requirement,snippet.responsibility,working_time_modes.name,working_time_intervals.name,type.name,description.vacancy
"Системный аналитик (fintech, banking)",88835655,False,https://hh.ru/vacancy/88835655,2023-10-30T15:00:06+0300,,Интеллектуальные социальные системы,Москва,Системный аналитик,Полная занятость,От 3 до 6 лет,,,300000.0,RUR,False,Удаленная работа,Опыт работы в роли системного аналитика в проектах по разработке мобильных приложений для банковской сферы от 3-х лет. ,"Разработка спецификаций, требований и документации. Описание задач для <highlighttext>разработчиков</highlighttext> и дизайнеров. Описание Use-Cases и блок схем. Изучение существующих систем...",,,Открытая,"Проект:  Мы ищем в команду системного аналитика для работы над мобильным приложением одного из крупнейших банков СНГ. Предстоит проектировать и составлять требования с нуля, взаимодействовать с заказчиком. На данный момент собираем новую команду и есть возможность пополнить свое портфолио реализацией mobile проекта на Android и IOS ""под ключ"".  Задачи:   Сбор и анализ требований к мобильному приложению и их дальнейшая детализация;   Формализация задач в виде схем бизнес-процессов с использованием различных инструментов и нотаций;   Разработка спецификаций, требований и документации;   Описание задач для разработчиков и дизайнеров;   Описание Use-Cases и блок схем;   Изучение существующих систем, определение необходимых интеграций и их описание.   Требования:   Опыт работы в роли системного аналитика в проектах по разработке мобильных приложений для банковской сферы от 3-х лет;   Опыт формирования функциональных и нефункциональных требований, User Story, Use Cases различной степени детализации;   Понимание принципов и механизмов построения интеграции между различными системами;   Понимание базового синтаксиса SQL;   Понимание основных принципов архитектуры мобильных и серверных приложений;   Отличное знание UML, BPMN;   Знание методологий разработки.     Мы предлагаем:    Классная команда и общественно важные проекты.   Гибкое начало рабочего дня.   Заработная плата: обсуждается.   Полное соблюдение ТК РФ.   Работа в офисе в Москве или удаленка.   Минимум формальностей и множество возможностей проявить себя.   Компенсация обучения, участия в конференциях.   Запоминающиеся корпоративные мероприятия.   Вкусный кофе, фрукты, снеки  "
QA Engineer,87686926,False,https://hh.ru/vacancy/87686926,2023-10-24T13:31:53+0300,,TES Lab,Москва,Тестировщик,Полная занятость,От 3 до 6 лет,,,,,,Удаленная работа,"Понимание принципов работы мобильных и веб-приложений, клиент-серверного общения. Опыт функционального тестирования iOS/<highlighttext>Android</highlighttext> приложений и веб-сервисов. ",UI-тестирование фронтенда. Функциональное тестирование iOS & <highlighttext>Android</highlighttext> приложений и веб-сервисов. Регрессионное тестирование релизов. Настройка QA-процессов и инструментов. ,,,Открытая,"TES QA EngineerTES LAB работает с топовыми проектами в сфере Automotive и IoT.В 2019 году в рамках Hyundai Mobility Lab мы создали и запустили первый в России и СНГ сервис онлайн-подписки на автомобиль, который успешно занял рынок и активно развивается.Компания расширяет пул проектов в этих направлениях, приглашаем лучших разработчиков присоединиться к развитию Automotive и IoT в России и мире.   Кто мы и что предлагаем:  Инженеры. Разрабатываем и внедряем собственную телематику, не имеющую полных аналогов. Мыслим продуктом. Продакт-менеджеры отлично понимают рынок, изучают топовые практики Европы и США, успешно внедряют решения в наши сервисы. Резиденты Сколково. Работаем рядом с лучшими IT-стартапами страны.    Что будет  Ведение документации: тест-планы, описания багов, ошибок, ожидаемых результатов UI-тестирование фронтенда Функциональное тестирование iOS & Android приложений и веб-сервисов Регрессионное тестирование релизов Настройка QA-процессов и инструментов Правильная и своевременная реакция на баги и ошибки  Что ожидаем  Уверенные знания основ теории тестирования ПО Понимание принципов работы мобильных и веб-приложений, клиент-серверного общения Опыт функционального тестирования iOS/Android приложений и веб-сервисов Опыт составления тест-кейсов, чек-листов, баг-трекинга Опыт работы с базами данных (Mongo, PostgreSQL, ClickHouse) Отличные знания Git Аналитический подход Умение работать в команде, внимательность к деталям, ответственность и оперативность  Стэк: Jira, Miro, Figma, Slack Условия  Официальное трудоустройство в стабильной компании Достойная оплата труда Возможность развития и получения новых знаний Работа с ориентиром на результаты   "
UI/UX designer,88826707,False,https://hh.ru/vacancy/88826707,2023-10-30T13:05:32+0300,,Инвольта,Иваново (Ивановская область),"Дизайнер, художник",Полная занятость,От 1 года до 3 лет,,,,,,Гибкий график,Уверенное владение Figma (на уровне создания интерактивного прототипа). Уверенное владение Photoshop/Illustrator. Понимание принципов usability и адаптивности интерфейсов. ,"Разработка брендинга продукта. Разработка дизайна рекламных ресурсов. Взаимодействие с <highlighttext>разработчиками</highlighttext> и командой. Проведение исследований, анализ и тестирование для определения эффективности...",,,Открытая,"involta – международная группа компаний в IT и digital сферах, основанная в 2010 году. Основной профиль компании – реализация сложных digital-проектов и технологичных стартапов. Мы настолько сильно любим то, чем занимаемся, что абсолютно все запущенные нами проекты становятся успешными! На сегодняшний день в активе компании суммарно находится более 100 Android и iOS приложений (мы являемся одним из крупнейших паблишеров в Google Play в России) и более 20 успешных web-стартапов. Нам нужен увлеченный и креативный человек, который не боится сложных задач, может придумать и предложить варианты их решения. Сейчас в нашу команду требуется UI/UX designer. Над какими задачами предстоит работать?  UX/UI-дизайн десктопных и мобильных приложений; Разработка брендинга продукта; Разработка дизайна рекламных ресурсов; Взаимодействие с разработчиками и командой; Проведение исследований, анализ и тестирование для определения эффективности пользовательского интерфейса.  Что мы ожидаем от кандидата?  Уверенное владение Figma (на уровне создания интерактивного прототипа); Уверенное владение Photoshop/Illustrator; Понимание принципов usability и адаптивности интерфейсов; Самостоятельность и проактивность; Понимание процесса разработки веб-проектов.  Будет плюсом:  Знание предпечатной подготовки; Понимание основ HTML и CSS.  Работа в involta― это:  Работа в молодой, дружелюбной и целеустремленной команде с опытными наставниками; Атмосфера стартапа, постоянный драйв и удовольствие от работы; Собственные проекты и возможность реализовать свои идеи; Официальное трудоустройство по ТК РФ; Крупные и знаковые проекты в разных сферах; Удобный график работы 5/2; Кухня с личным шеф-поваром; Собственный спортзал прямо в офисе и бесплатные занятия с тренером по джиу-джитсу; Обучение за счет компании: оплата конференций, тренингов, учебных материалов и курсов; Участие в корпоративных семинарах и хакатонах; Мы поощряем обучение и саморазвитие и предоставляем трудолюбивым и талантливым сотрудникам обширные возможности для увеличения заработной платы; Корпоративы, офисные посиделки и другие team building мероприятия.  Если тебе безумно нравится креативить и развивать свои аналитические способности, пиши в сопроводительном письме «хочу работать в involta» и пару строк о себе. Мы ответим на твой запрос в течение нескольких дней!Будь смелее и присоединяйся к команде сильных!"
Unity Developer,88744877,False,https://hh.ru/vacancy/88744877,2023-10-27T12:15:05+0300,,Softintermob LLC,Москва,"Программист, разработчик",Полная занятость,От 1 года до 3 лет,,,,,,Удаленная работа,Коммерческий опыт работы с Unity не менее 1.5 года. Хорошее владение C# и понимание работы .NET. Знание принципов ООП...,Управление процессом разработки приложений и обеспечение их своевременной и успешной имплементации. Проектирование базовой архитектуры приложений. Написание прототипов игровых механик. ,,,Открытая,"SOFTINTERMOB - это молодая и амбициозная компания, специализирующаяся на разработке мобильных приложений, утилит и игр на базе IOS&AndroidОбязанности:  Управление процессом разработки приложений и обеспечение их своевременной и успешной имплементации; Проектирование базовой архитектуры приложений; Написание прототипов игровых механик; Интеграция посторонних ассетов/плагинов; Взаимодействие с менеджерами и другими участниками команды проекта; Выполнение код-ревью и рекомендации по улучшению качества кода.  Требования:  Коммерческий опыт работы с Unity не менее 1.5 года; Хорошее владение C# и понимание работы .NET; Знание принципов ООП и их применение на практике; Понимание и знание UI, Animations, nested prefabs, serialization; Умение работать с редактированием 3D и 2D объектов; Инициативность, целеустремленность, желание развиваться и усовершенствовать свои знания и навыки.  Что мы предлагаем:  Удаленный формат сотрудничества; Full-time: время работы выбираете самостоятельно; Оформление по самозанятости и помощь в сопровождение; Покрытие налога по самозанятости; Своевременная оплата вознаграждения раз в месяц; Возможности для карьерного роста. "
"Разработчик С++ (Qt, Аврора)",88621410,False,https://hh.ru/vacancy/88621410,2023-10-25T10:22:37+0300,,Форсайт,Санкт-Петербург,"Программист, разработчик",Полная занятость,От 3 до 6 лет,,,,,,Удаленная работа,"Знания С++, уверенное владение фреймворком Qt и желание разрабатывать под ОС Аврора. Опыт работы с СУБД, в частности SQLite. ","Сама идея фреймворка заключается в уменьшении трудозатрат на популярные задачи мобильной разработки. <highlighttext>Разработчику</highlighttext> не нужно решать вопрос аутентификации, работы с...",,,Открытая,"Мы занимаемся разработкой Мобильной платформы, которая включает в себя сервер и Фреймворки для операционных систем: Аврора, Android, iOS. Сервер содержит готовые коннекторы к бизнес системам. Сервер включает гибкую логику транспорта данных до мобильного Фреймворка. Включаются функции: кэширование, расчёт дельты для ускоренной доставки данных клиентам, различная аутентификация и многое другое. Форсайт Мобильная платформа позволяет сократить затраты на разработку корпоративных мобильных приложений. Мы не являемся стартапам, Форсайт. Мобильная платформа успешно эксплуатируется в нескольких крупных компаниях. Продукт: зрелый, стабильный, мощный, сложный и востребованный. Краткое описание Фреймворка. Сама идея фреймворка заключается в уменьшении трудозатрат на популярные задачи мобильной разработки. Разработчику не нужно решать вопрос аутентификации, работы с СУБД или хранилищем файлов. Фреймворк целиком состоит из высокоабстрактных методов, таких как FMPUser.auth() для аутентификации, FMPDatabase.query() для запросов в локальную БД и многих других. Клиент посылает запросы на сервер через вышеупомянутые методы, сервер же возвращает ответ, который впоследствии преобразуется в удобные для работы объектные модели. Ближайший план работ.   Требуется перестроить существующий Фреймворк Аврора. Имеются продуктовые реализации для Android и iOS. Реализация для «Аврора» должна быть идентична.   Потребуется создать автоматизацию тестирования Аврора Фреймворка.   Для проверки всех заложенных методов необходимо разработать Шаблонное приложение - демонстрация возможностей Фреймворка в формате приложения для ОС Аврора.   В долгосрочной перспективе будет постоянное развитие Фреймворка по требованиям рынка: добавление нового функционала и исправление ошибок. Также разработка прикладных приложений для ОС Аврора с использованием Фреймворка.   Требования к разработчику.   Знания С++, уверенное владение фреймворком Qt и желание разрабатывать под ОС Аврора.   Опыт работы с СУБД, в частности SQLite.   Понимание работы клиент-серверных систем. Общение с сервером через HTTP API.   Опыт реализации шифрования данных: файлов и баз данных SQLite.   Понимание принципа работы Push-уведомлений на мобильных устройствах.   Опыт написания автотестов и документации кода.   Техническая поддержка: ответы на вопросы по фреймворку, изучение и решение возникших проблем (багов).   Пожелания.   Опыт разработки для ОС Аврора.   Опыт командной работы с Git-системами. Мы используем GitLab.   Возможность работы с Docker позволит развернуть сервер локально, что может помочь при разработке.   Понимание деталей работы HTTP. Фреймворк поддерживает различный связанный с HTTP функционал. Например, TLS-pinning.   Мы предлагаем:  Работу в аккредитованной ИТ компании; Развивающую корпоративную среду: индивидуальный план развития, прохождение внутреннего и внешнего обучения, участие в конференциях, обмен опытом; Комфортную и качественную адаптацию с выделенным наставником (научим всему, что необходимо, ответим на все вопросы и поддержим морально); Насыщенную корпоративную культуру: совместные выезды на природу и запоминающиеся мероприятия, приятные подарки сотрудникам и их детям, участие в благотворительности и защита окружающей среды; Приятные бонусы: корпоративный английский язык, ДМС со стоматологией, оплата спорта, оплачиваемые дополнительный выходные дни для семейных событий, 100% покрытие больничного листа; Стабильную ""белую"" заработную плату и официальное трудоустройство; Удобный график: с понедельника по пятницу, гибкое начало и окончание рабочего дня; Удаленный или гибридный формат работы (офисы в Санкт-Петербурге, Москве и Перми). "
Android Developer / Андроид разработчик (Junior),88669849,False,https://hh.ru/vacancy/88669849,2023-10-26T10:21:16+0300,,Виджет,Пермь,"Программист, разработчик",Полная занятость,От 1 года до 3 лет,,40000.0,,RUR,False,Полный день,"Опыт работы с <highlighttext>Android</highlighttext> Studio, Gradle. Отличное знание <highlighttext>Android</highlighttext> SDK, пониманием архитектуры <highlighttext>Android</highlighttext>. Опыт создания кастомных UI-компонентов. ",Разрабатывать новый функционал и поддерживать текущий в приложениях. Участвовать в принятии технических решений. Проведение код-ревью.,,,Открытая,"Международная компания Prof-IT сегодня – это:• Команда из 170+ классных специалистов, которая постоянно растёт;• Более 5000 клиентов из 15 стран мира – и с каждым годом их становится всё больше;• Действующий резидент Сколково;• Портфельная компания ФРИИ.Prof-IT состоит из трех основных направлений - Zvonobot, P1Sms и PROFIT FAMILY. Profit Family (https://profit.family/) - это финтех медиа-баинг агенство. Входим в группу компаний Prof-IT. В нашей команде уже более 25 человек. В составе тимы собственный независимый отдел разработки, отдел продукт-менеджмента и отдел закупки рекламы. В данный момент, привлекаем более 5000 лидов ежедневно в 5 разных гео и 2х вертикалях. Активно растем и развиваемся, для этого приглашаем на борт новых крутых специалистов, которым готовы дать комфортные условия, амбициозные задачи для совместного покорения новых высот.   ЧЕМ ПРЕДСТОИТ ЗАНИМАТЬСЯ:  Разрабатывать новый функционал и поддерживать текущий в приложениях; Участвовать в принятии технических решений; Проведение код-ревью.  ЧТО МЫ ЖДЕМ ОТ ТЕБЯ:  Опыт работы с Android Studio, Gradle; Отличное знание Android SDK, пониманием архитектуры Android; Опыт создания кастомных UI-компонентов; Понимание клиент-серверных моделей взаимодействия приложений; Понимание многопоточности.  ЧТО МЫ ПРЕДЛАГАЕМ: УСЛОВИЯ РАБОТЫ:   Полное соблюдение ТК РФ;   Заработная плата обсуждается с финальным кандидатом по результатам собеседования;   График работы 5/2 с 10:00 до 19:00, час на обед.   ОБУЧЕНИЕ И РАЗВИТИЕ:   Возможность развития и карьерного роста внутри компании;   Обмен опытом с лучшими сотрудниками компании;   Корпоративная библиотека, с регулярным пополнением по твоему запросу;   Оплата обучения.   КОРПОРАТИВНЫЕ БОНУСЫ:   Ты сможешь любоваться красотой нашего города ежедневно, потому что наш комфортный офис находится на 6-и этажах в центре города (апартаменты ""Манхеттен"") с собственной террасой;   Посещать крутые мероприятия и вечеринки, от которых ты будешь в восторге;   Ты сможешь стать частью нашей футбольной или волейбольной команды и представлять нашу компанию на городских соревнованиях.   Ты сможешь ездить с нами на сплавы, участвовать в веревочных курсах, и многое многое другое, что тебе точно понравится!  "
Middle/senior frontend-разработчик,88954301,False,https://hh.ru/vacancy/88954301,2023-11-01T16:25:03+0300,,Хронос,Москва,"Программист, разработчик",Полная занятость,От 3 до 6 лет,,,,,,Полный день,"знаете сильные и слабые стороны JavaScript'а. -- работали с мобильными браузерами под <highlighttext>Android</highlighttext>, iOS. -- имеете опыт разработки сложных продуктов с...","Продукт. Также, все, что можно – оптимизировано с помощью DevOps практик. Поэтому можно сосредоточиться конкретно на программировании. Команда. -- участвовали в разработке...",,,Открытая,"Мы разрабатываем экосистему для астрологов. Наша цель – стать самой большой и успешной компанией на рынке астрологических услуг в России и в ближайшее время совершить экспансию на международные рынки. У нас сильная команда, которая за 2 года, вывела продукт с нуля в лидеры рынка. В мире астрологии – мы как Uber, только «в плюсе» и постоянно прирастаем в прибыли. Ждем в команду крутых специалистов, любящих непростые и интересные задачи. Также, ты сможешь проверить, что астрология – это не гадание на кофейной гуще и не бульварные гороскопы. Это математика и статистика. Мы зашли на рынок с профессионалами своего дела и доказываем, что астрология – дисциплина, достойная широкого освещения и более глубокого исследования. Тебе не обязательно в это верить, но как устроена астрология ""под капотом"", поверь, будет интересно посмотреть! Продукт Продукт, который мы делаем — большой и сложный. Он состоит из нескольких частей: астропроцессор, фриланс-площадка, кабинет для непрофессиональных пользователей, админка, общая авторизация и еще несколько приложений (каждое из них – SPA), а также – портал с блогом. В основе архитектуры бекенда – Node.js и PostrgeSQL. Основная часть на фронте – React.js + TypeScript, сборщик – webpack. Есть несколько приложений на Vue.js. Также, все, что можно – оптимизировано с помощью DevOps практик. Поэтому можно сосредоточиться конкретно на программировании. Команда В компании в штате работает 37 человек. Все работают удаленно, есть офис в Москве на Арбате для личных встреч при необходимости. Продуктовая команда маленькая и в этом кайф — у нас нет «незначительных» задач. Все что мы делаем — важно и влияет на финансовый результат. Команда сильная и в этом отдельный кайф — всегда интересно быть в окружении крутых людей, которые делятся опытом. У нас нет строгого деления по зонам ответственности. Каждый делает то, в чем лучше разбирается, либо то, что интереснее. Коллеги всегда помогут найти хорошее решение. Приветствуется задавать вопросы и делиться знаниями. Внутри команды Мы приветствуем новые идеи и предложения, усиливающие проект;Живем по принципу ""от людей - для людей"". Мы создаем продукты, которыми хочется пользоваться самим и в которые мы сами верим;Верим в логику и научный подход и основываемся на фактах;Готовы развивать перспективных и заинтересованных в развитии. Мы ожидаем, что Вы: -- отлично владеете базовыми технологиями: HTML, CSS, JavaScript, DOM, браузерные API;-- знаете сильные и слабые стороны JavaScript'а;-- работали с мобильными браузерами под Android, iOS;-- имеете опыт разработки сложных продуктов с использованием React.js, Vue.js или других фреймворков;-- имеете дело с инструментами фронтенд-разработки — автоматизация, сборщики, препроцессоры, системы тестирования;-- ответственны, хотите работать в команде и развиваться. Не обязательно, но круто, если Вы: -- имеете опыт работы с Node.js.-- участвовали в разработке и оптимизации высоконагруженных систем. Ваши задачи Участвовать в принятии технических решений и планировании процесса разработки. Создавать и реализовывать фронтовую архитектуру с большим количеством интересных задач. Начиная от соединения различных модулей (системы обучения, фриланс-площадки, настройки и генерации профилей различных школ) до оптимизации скорости вычислений математических расчетов и бесшовной отрисовки результатов на карте при быстром динамическом изменении данных. Зачем мы вам: -Мы строим сильную команду людей с горящими глазами. И строим ее «вдолгую». Мы стараемся закрывать потребности всех членов команды и реализовывать амбиции каждого. Даже при достижении верхней планки роста в компании на данный момент, всегда есть возможность обсудить дальнейшее движение с СЕО и основателями проекта. Из этого вытекает следующий пункт-У нас нет ветвистой иерархии, команда небольшая и все люди доступны в чатах или по звонку. Мы регулярно рассказываем - как устроен продукт, продажи, саппорт, откуда появляются клиенты и деньги, что интересного случилось и т.д.Мы понимаем, что со временем возрастает ценность и вовлеченность каждого члена команды, поэтому поднимаем зарплаты, не дожидаясь пока человек придет об этом просить.Гибкий график и возможность удаленной работы. Для нас главное, чтобы задачи были выполнены, а не работа строго 8-10 часов.  "
Программист - Разработчик игровых приложений Unity3D | Middle Developer Unity 3D / C#,89003492,False,https://hh.ru/vacancy/89003492,2023-11-02T14:47:17+0300,,AA2G1 Studios,Новосибирск,"Программист, разработчик",Полная занятость,От 1 года до 3 лет,,70000.0,,RUR,False,Удаленная работа,Опыт работы с Unity3d (С#) ОБЯЗАТЕЛЬНО; Хорошее знание алгоритмов. - Способность самостоятельно вести целый проект. Адекватно оценивать свое время. - ,Разработка программного кода игровых приложений для мобильных платформ в Unity3D. - Завершенные игровые проекты.,,,Открытая,"Наша компания расширяется, и нам требуется Middle Developer Unity3D C# / Программист-разработчик мобильных игр под iOS, Android и Steam(PC). Компания AA2G1 делает игры, в которые сама играет с кайфом. Сейчас мы ищем человека, который займется новым проектом. Обязанности: - Разработка программного кода игровых приложений для мобильных платформ в Unity3D. - Новый проект с нуля: формат конструктора-песочницы на основе физики. Требования: - Опыт работы с Unity3d (С#) ОБЯЗАТЕЛЬНО; Хорошее знание алгоритмов. - Способность самостоятельно вести целый проект. Адекватно оценивать свое время. - Желание развиваться и быть командным игроком. - Любовь к игровой индустрии. Плюсами будут: - Опыт работы с NGUI; - Знание Английского (чтение тех.документации); - Понимание разработки игр для мобильных систем. - Завершенные игровые проекты. Условия: - Работа в дружном коллективе; - Адекватные ТЗ; - Своевременная ЗП, а за отличную работу бонусы; - Яркие корпоративы каждый год; - Удобный рабочий график - Вакансия подходит для удалённой работы. Откликайся на вакансию на сайте."
Frontend Разработчик (Junior) (удаленная работа не рассматривается),84617865,False,https://hh.ru/vacancy/84617865,2023-10-30T08:03:18+0300,,ПрограмЛаб,Челябинск,"Программист, разработчик",Полная занятость,От 1 года до 3 лет,,45000.0,,RUR,False,Полный день,"Знание владение HTML, CSS и JavaScript. Уверенное знание React. Понимание работы веб-инфраструктуры и HTTP-протокола. Опыт с Git.",Разработка фронтенд части сайтов. Разработка фронтенд части внутренних сервисов компании.,,,Открытая,"Наша команда занимается разработкой и производством инновационной учебной продукции для вузов, колледжей и учебных центров предприятий. Используем системы виртуальной и дополненной реальности в учебных тренажерах, что обеспечивает интерактивное взаимодействие с виртуальными аналогами реального оборудования. Разрабатываем мобильные приложения c многоплатформенной поддержкой (Android, iOS, Web, UWP). Так же ведется разработка проектов с применением технологий нейронных сетей и компьютерного зрения. Помимо разработки учебной продукции осуществляем разработку коммерческих высоконагруженных Web-сервисов с мобильной клиентской частью. Обязанности:  Разработка фронтенд части сайтов Разработка фронтенд части внутренних сервисов компании  Требования:  Знание владение HTML, CSS и JavaScript Уверенное знание React Понимание работы веб-инфраструктуры и HTTP-протокола Опыт с Git  Условия:  Официальное трудоустройство Карьерный рост Осваивание новых технологий Своевременная оплата Молодой и дружный коллектив Полный рабочий день (с 10.00 до 18.00) с ""гибкими"" возможностями (удаленная работа не рассматривается) Большой, просторный офис в центре города Переработки вне графика оплачиваются дополнительно Заработная плата по результату собеседования и прохождения испытательного срока "
Middle/Senior Android developer,89042227,False,https://hh.ru/vacancy/89042227,2023-11-03T12:02:15+0300,,Юсмп Групп,Санкт-Петербург,"Программист, разработчик",Полная занятость,От 1 года до 3 лет,,,,,,Удаленная работа,Опыт коммерческой разработки на Kotlin от 3-х лет. Хорошие знания архитектуры платформы <highlighttext>Android</highlighttext>. Знание жизненного цикла приложения и управление...,Созданием крутых бизнес проектов с нуля и поддержкой существующих. Проектировать архитектуру будущих приложений. Отдавать на ревью свой код и делать...,,,Открытая,"YuSMP Group - IT компания с распределенной командой и офисом в Новосибирске. Берем в работу только серьезные интересные проекты, на которых сможем прокачать свою команду. Если ты любишь разрабатывать и делаешь это профессионально, то с нами тебе будет интересно. Чем предстоит заниматься?   Созданием крутых бизнес проектов с нуля и поддержкой существующих   Проектировать архитектуру будущих приложений   Отдавать на ревью свой код и делать ревью кода коллег   Декомпозировать и оценивать задачи по формализованным требованиям   Делать сборки и передавать своевременные результаты работ в тестирование   Какие навыки и умения потребуются от вас?   Опыт коммерческой разработки на Kotlin от 3-х лет   Хорошие знания архитектуры платформы Android   Знание жизненного цикла приложения и управление памятью.   Понимание того что происходит с данными после того как они покидают приложение.   Понимание принципов многопоточности, ассинхронности   Понимание пути публикации и версионности приложения.   Какими инструментами мы пользуемся?   Пишем на Kotlin   GitLab для хранения кода и сборок бекенда / фронта   Crashlytics для отслеживания крашей приложения   Jira для трекинга задач   Confluence для формализации требований и сохранения полезных ссылок   Figma для формализации дизайнов и реализации кликабельных прототипов   Mindmeister для формирования наглядной картины по фичам проекта   Какие у нас условия?   Достойная заработная плата   Гибкий график   Возможность удаленной работы   Дружная команда с теплой атмосферой  "
